"","countrycode","date","apple_driving","apple_walking","apple_transit"
"1716","KHM",2020-02-10,90.71,91.62,NA
"1717","KHM",2020-02-11,91.53,94.23,NA
"1718","KHM",2020-02-12,92.78,92.06,NA
"1719","KHM",2020-02-13,98.96,91.79,NA
"1720","KHM",2020-02-14,107.46,95.33,NA
"1721","KHM",2020-02-15,97.93,99.77,NA
"1722","KHM",2020-02-16,89.71,91.39,NA
"1723","KHM",2020-02-17,89.75,94.39,NA
"1724","KHM",2020-02-18,89.44,92.79,NA
"1725","KHM",2020-02-19,88.2,96.33,NA
"1726","KHM",2020-02-20,91.65,95.99,NA
"1727","KHM",2020-02-21,98.62,95.73,NA
"1728","KHM",2020-02-22,97.68,96.73,NA
"1729","KHM",2020-02-23,88.91,92.79,NA
"1730","KHM",2020-02-24,85.88,87.32,NA
"1731","KHM",2020-02-25,85.51,87.78,NA
"1732","KHM",2020-02-26,85.04,89.02,NA
"1733","KHM",2020-02-27,74.09,81.51,NA
"1734","KHM",2020-02-28,76.42,88.15,NA
"1735","KHM",2020-02-29,78.2,95.36,NA
"1736","KHM",2020-03-01,71.41,84.35,NA
"1737","KHM",2020-03-02,70.89,86.82,NA
"1738","KHM",2020-03-03,71.91,83.31,NA
"1739","KHM",2020-03-04,69.82,85.81,NA
"1740","KHM",2020-03-05,69.35,83.74,NA
"1741","KHM",2020-03-06,72.68,86.25,NA
"1742","KHM",2020-03-07,72.28,92.46,NA
"1743","KHM",2020-03-08,67.53,79.77,NA
"1744","KHM",2020-03-09,63.06,83.51,NA
"1745","KHM",2020-03-10,63.34,79.11,NA
"1746","KHM",2020-03-11,56.33,75.87,NA
"1747","KHM",2020-03-12,48.49,73.87,NA
"1748","KHM",2020-03-13,49.14,75.4,NA
"1749","KHM",2020-03-14,45.88,74.57,NA
"1750","KHM",2020-03-15,42.68,67.12,NA
"1751","KHM",2020-03-16,39.81,69.86,NA
"1752","KHM",2020-03-17,34.71,60.98,NA
"1753","KHM",2020-03-18,33.31,62.35,NA
"1754","KHM",2020-03-19,33.16,59.25,NA
"1755","KHM",2020-03-20,33.23,60.71,NA
"1756","KHM",2020-03-21,32.71,66.15,NA
"1757","KHM",2020-03-22,31.25,62.12,NA
"1758","KHM",2020-03-23,30.71,56.11,NA
"1759","KHM",2020-03-24,27.84,53.47,NA
"1760","KHM",2020-03-25,29.27,55.54,NA
"1761","KHM",2020-03-26,28.76,54.67,NA
"1762","KHM",2020-03-27,28.59,55.44,NA
"1763","KHM",2020-03-28,28.92,50.2,NA
"1764","KHM",2020-03-29,29.03,56.07,NA
"1765","KHM",2020-03-30,29.47,53.97,NA
"1766","KHM",2020-03-31,29.56,55.57,NA
"1767","KHM",2020-04-01,29.22,56.94,NA
"1768","KHM",2020-04-02,28.82,53.6,NA
"1769","KHM",2020-04-03,29.71,55.87,NA
"1770","KHM",2020-04-04,29.66,54.11,NA
"1771","KHM",2020-04-05,30.57,55.17,NA
"1772","KHM",2020-04-06,30.83,58.01,NA
"1773","KHM",2020-04-07,28.91,50.03,NA
"1774","KHM",2020-04-08,29.96,55.31,NA
"1775","KHM",2020-04-09,26.31,52.3,NA
"1776","KHM",2020-04-10,27.3,58.85,NA
"1777","KHM",2020-04-11,26.96,46.3,NA
"1778","KHM",2020-04-12,24.13,47.6,NA
"1779","KHM",2020-04-13,24.08,43.52,NA
"1780","KHM",2020-04-14,25.14,45.49,NA
"1781","KHM",2020-04-15,25.29,43.09,NA
"1782","KHM",2020-04-16,28.68,44.69,NA
"1783","KHM",2020-04-17,30.84,57.64,NA
"1784","KHM",2020-04-18,31.03,52.5,NA
"1785","KHM",2020-04-19,32,55.84,NA
"1786","KHM",2020-04-20,31.94,53.47,NA
"1787","KHM",2020-04-21,32.07,60.45,NA
"1788","KHM",2020-04-22,31.81,58.14,NA
"1789","KHM",2020-04-23,32.56,53.91,NA
"1790","KHM",2020-04-24,33.82,57.08,NA
"1791","KHM",2020-04-25,33.73,53.64,NA
"1792","KHM",2020-04-26,32.61,56.38,NA
"1793","KHM",2020-04-27,34.69,60.75,NA
"1794","KHM",2020-04-28,33.18,48.33,NA
"1795","KHM",2020-04-29,33.48,52.77,NA
"1796","KHM",2020-04-30,38.62,62.25,NA
"1797","KHM",2020-05-01,35.93,59.28,NA
"1798","KHM",2020-05-02,34.23,52.1,NA
"1799","KHM",2020-05-03,35.34,52.14,NA
"1800","KHM",2020-05-04,36.14,57.38,NA
"1801","KHM",2020-05-05,36.92,61.38,NA
"1802","KHM",2020-05-06,34.84,55.47,NA
"1803","KHM",2020-05-07,35.6,61.48,NA
"1804","KHM",2020-05-08,41.44,62.58,NA
"1805","KHM",2020-05-09,40.96,67.49,NA
"1806","KHM",2020-05-10,38.97,60.31,NA
"1807","KHM",2020-05-11,NA,NA,NA
"1808","KHM",2020-05-12,NA,NA,NA
"1809","KHM",2020-05-13,41.6,65.92,NA
"1810","KHM",2020-05-14,42.46,65.92,NA
"1811","KHM",2020-05-15,48,75.93,NA
"1812","KHM",2020-05-16,47.72,71.33,NA
"1813","KHM",2020-05-17,44.01,70.29,NA
"1814","KHM",2020-05-18,42.79,65.89,NA
"1815","KHM",2020-05-19,41.67,66.05,NA
"1816","KHM",2020-05-20,44.31,63.65,NA
"1817","KHM",2020-05-21,45.22,65.55,NA
"1818","KHM",2020-05-22,45.4,68.62,NA
"1819","KHM",2020-05-23,47.37,65.89,NA
"1820","KHM",2020-05-24,44.63,68.42,NA
"1821","KHM",2020-05-25,45.1,67.42,NA
"1822","KHM",2020-05-26,43.18,69.86,NA
"1823","KHM",2020-05-27,45.92,63.15,NA
"1824","KHM",2020-05-28,43.41,63.15,NA
"1825","KHM",2020-05-29,50.94,71.53,NA
"1826","KHM",2020-05-30,52.6,76.7,NA
"1827","KHM",2020-05-31,47.4,68.39,NA
"1828","KHM",2020-06-01,44.63,70.76,NA
"1829","KHM",2020-06-02,45.64,67.56,NA
"1830","KHM",2020-06-03,48.25,72,NA
"1831","KHM",2020-06-04,48.23,78.4,NA
"1832","KHM",2020-06-05,53.07,72.56,NA
"1833","KHM",2020-06-06,54.78,81.01,NA
"1834","KHM",2020-06-07,49.54,75,NA
"1835","KHM",2020-06-08,48.8,73.83,NA
"1836","KHM",2020-06-09,47.29,75.63,NA
"1837","KHM",2020-06-10,46.25,73.97,NA
"1838","KHM",2020-06-11,48.9,71.6,NA
"1839","KHM",2020-06-12,54.28,79.17,NA
"1840","KHM",2020-06-13,54.74,84.58,NA
"1841","KHM",2020-06-14,48.14,71.73,NA
"1842","KHM",2020-06-15,49.3,77,NA
"1843","KHM",2020-06-16,50.47,78.6,NA
"1844","KHM",2020-06-17,53.8,76.3,NA
"1845","KHM",2020-06-18,53.06,85.41,NA
"1846","KHM",2020-06-19,54.8,76.97,NA
"1847","KHM",2020-06-20,52.09,74.1,NA
"1848","KHM",2020-06-21,50.33,77.14,NA
"1849","KHM",2020-06-22,49.92,77.5,NA
"1850","KHM",2020-06-23,50.78,74.63,NA
"1851","KHM",2020-06-24,51.75,82.68,NA
"1852","KHM",2020-06-25,52.05,77,NA
"1853","KHM",2020-06-26,55.96,79.34,NA
"1854","KHM",2020-06-27,57.26,82.38,NA
"1855","KHM",2020-06-28,52.01,90.12,NA
"1856","KHM",2020-06-29,50.86,80.61,NA
"1857","KHM",2020-06-30,52.75,82.34,NA
"1858","KHM",2020-07-01,54.37,81.34,NA
"1859","KHM",2020-07-02,51.03,68.99,NA
"1860","KHM",2020-07-03,59.91,82.24,NA
"1861","KHM",2020-07-04,57.67,79.17,NA
"1862","KHM",2020-07-05,56.71,75.7,NA
"1863","KHM",2020-07-06,54.55,78.97,NA
"1864","KHM",2020-07-07,53.43,74.73,NA
"1865","KHM",2020-07-08,54.85,77.94,NA
"1866","KHM",2020-07-09,54.39,73.1,NA
"1867","KHM",2020-07-10,62.36,89.59,NA
"1868","KHM",2020-07-11,59.44,89.62,NA
"1869","KHM",2020-07-12,55.41,83.18,NA
"1870","KHM",2020-07-13,54.33,79.97,NA
"1871","KHM",2020-07-14,56.06,78,NA
"1872","KHM",2020-07-15,59.56,88.99,NA
"1873","KHM",2020-07-16,56.1,82.64,NA
"1874","KHM",2020-07-17,60.77,79.41,NA
"1875","KHM",2020-07-18,59.75,85.21,NA
"1876","KHM",2020-07-19,55.82,83.74,NA
"1877","KHM",2020-07-20,54.8,81.84,NA
"1878","KHM",2020-07-21,52.81,74.27,NA
"1879","KHM",2020-07-22,52.34,76.17,NA
"1880","KHM",2020-07-23,53.34,73.2,NA
"1881","KHM",2020-07-24,59.39,83.64,NA
"1882","KHM",2020-07-25,60.74,81.07,NA
"1883","KHM",2020-07-26,55.12,83.41,NA
"1884","KHM",2020-07-27,54.21,76.23,NA
"1885","KHM",2020-07-28,52.16,72.36,NA
"1886","KHM",2020-07-29,54.19,74.73,NA
"1887","KHM",2020-07-30,58.06,83.14,NA
"1888","KHM",2020-07-31,63.4,77.74,NA
"1889","KHM",2020-08-01,61.25,78.94,NA
"1890","KHM",2020-08-02,57.55,84.65,NA
"1891","KHM",2020-08-03,56.23,77.94,NA
"1892","KHM",2020-08-04,55.52,80.01,NA
"1893","KHM",2020-08-05,57.55,78.91,NA
"1894","KHM",2020-08-06,59.43,76.9,NA
"1895","KHM",2020-08-07,64.45,83.78,NA
"1896","KHM",2020-08-08,66.54,84.91,NA
"1897","KHM",2020-08-09,63,86.62,NA
"1898","KHM",2020-08-10,58.93,82.94,NA
"1899","KHM",2020-08-11,58.32,79.41,NA
"1900","KHM",2020-08-12,59.85,80.84,NA
"1901","KHM",2020-08-13,59.43,82.51,NA
"1902","KHM",2020-08-14,64.38,87.52,NA
"1903","KHM",2020-08-15,72.44,98.33,NA
"1904","KHM",2020-08-16,74.41,101.7,NA
"1905","KHM",2020-08-17,71.8,99.9,NA
"1906","KHM",2020-08-18,74.11,98,NA
"1907","KHM",2020-08-19,72.35,97.66,NA
"1908","KHM",2020-08-20,70.1,97.2,NA
"1909","KHM",2020-08-21,69.2,90.59,NA
"1910","KHM",2020-08-22,65.43,97.9,NA
"1911","KHM",2020-08-23,61.47,85.45,NA
"1912","KHM",2020-08-24,60.38,88.42,NA
"1913","KHM",2020-08-25,60.28,82.71,NA
"1914","KHM",2020-08-26,58.05,78.17,NA
"1915","KHM",2020-08-27,62.19,83.88,NA
"1916","KHM",2020-08-28,63.13,84.51,NA
"1917","KHM",2020-08-29,68.7,90.15,NA
"1918","KHM",2020-08-30,59.31,83.81,NA
"1919","KHM",2020-08-31,54.64,75.57,NA
"1920","KHM",2020-09-01,51.85,77.67,NA
"1921","KHM",2020-09-02,54.48,76.5,NA
"1922","KHM",2020-09-03,60.08,90.02,NA
"1923","KHM",2020-09-04,64.11,86.08,NA
"1924","KHM",2020-09-05,62.53,84.85,NA
"1925","KHM",2020-09-06,58.56,74.17,NA
"1926","KHM",2020-09-07,60.03,84.95,NA
"1927","KHM",2020-09-08,57.1,75.53,NA
"1928","KHM",2020-09-09,58.48,76.9,NA
"1929","CAN",2020-01-13,100,100,100
"1930","CAN",2020-01-14,102.91,106.29,100.03
"1931","CAN",2020-01-15,99.74,106.65,98.01
"1932","CAN",2020-01-16,105.17,108.64,101.01
"1933","CAN",2020-01-17,122.34,127.43,105.42
"1934","CAN",2020-01-18,102.5,122.55,89.65
"1935","CAN",2020-01-19,84.46,90.42,75.87
"1936","CAN",2020-01-20,102.63,104.92,98.64
"1937","CAN",2020-01-21,104.31,108.92,99
"1938","CAN",2020-01-22,107.37,112.57,100.79
"1939","CAN",2020-01-23,110.29,118.17,101.45
"1940","CAN",2020-01-24,127.88,139.85,108.86
"1941","CAN",2020-01-25,116.84,136.71,91.47
"1942","CAN",2020-01-26,88.06,93.37,75.15
"1943","CAN",2020-01-27,98.11,105.36,93.28
"1944","CAN",2020-01-28,102.75,111.79,95.88
"1945","CAN",2020-01-29,104.73,110.13,94.14
"1946","CAN",2020-01-30,109,115.16,97.63
"1947","CAN",2020-01-31,129.2,138.49,104.6
"1948","CAN",2020-02-01,119.47,140.12,93.75
"1949","CAN",2020-02-02,88.42,91.16,75.71
"1950","CAN",2020-02-03,97.41,102.67,93.13
"1951","CAN",2020-02-04,100.25,105.91,94.86
"1952","CAN",2020-02-05,103.6,107.29,94.09
"1953","CAN",2020-02-06,105.72,108.17,96.3
"1954","CAN",2020-02-07,120.32,128.56,103.76
"1955","CAN",2020-02-08,118.1,139.77,95.66
"1956","CAN",2020-02-09,92.45,93.6,78.4
"1957","CAN",2020-02-10,104.41,106.26,95.79
"1958","CAN",2020-02-11,107.15,111.39,96.84
"1959","CAN",2020-02-12,108.19,112.79,96.69
"1960","CAN",2020-02-13,115.97,120.1,102.9
"1961","CAN",2020-02-14,140.55,152.97,108.95
"1962","CAN",2020-02-15,125.71,152.65,92.72
"1963","CAN",2020-02-16,103.84,125.23,79.97
"1964","CAN",2020-02-17,95.14,99.59,80.63
"1965","CAN",2020-02-18,111.82,114.61,97.64
"1966","CAN",2020-02-19,113.99,119.86,98.13
"1967","CAN",2020-02-20,119.01,127.3,100.38
"1968","CAN",2020-02-21,136.41,152.97,110.64
"1969","CAN",2020-02-22,128.05,155.76,96.4
"1970","CAN",2020-02-23,98.89,103.86,78.72
"1971","CAN",2020-02-24,102.34,109.77,93.45
"1972","CAN",2020-02-25,107.2,111.42,94.4
"1973","CAN",2020-02-26,104.04,106.92,91.96
"1974","CAN",2020-02-27,105.22,107.07,94.2
"1975","CAN",2020-02-28,131.32,135.19,105.38
"1976","CAN",2020-02-29,125.25,146.34,99.36
"1977","CAN",2020-03-01,96.88,102.32,79.62
"1978","CAN",2020-03-02,105.19,109.77,95.54
"1979","CAN",2020-03-03,110.89,117.97,98.09
"1980","CAN",2020-03-04,112.29,123.88,100.52
"1981","CAN",2020-03-05,117.74,131.76,103.64
"1982","CAN",2020-03-06,128.31,142.64,103.96
"1983","CAN",2020-03-07,119.48,147,94.06
"1984","CAN",2020-03-08,95.1,108.48,78.53
"1985","CAN",2020-03-09,102.06,113.56,92.55
"1986","CAN",2020-03-10,103.97,108.1,91.11
"1987","CAN",2020-03-11,103.94,110.67,89.78
"1988","CAN",2020-03-12,100.22,106.32,83.35
"1989","CAN",2020-03-13,101.24,104.32,76.4
"1990","CAN",2020-03-14,87.16,103,63.75
"1991","CAN",2020-03-15,68.17,73.82,51.19
"1992","CAN",2020-03-16,74.1,75.7,50
"1993","CAN",2020-03-17,67.21,65.68,40.26
"1994","CAN",2020-03-18,63.91,62.44,35.59
"1995","CAN",2020-03-19,62.16,60.16,31.53
"1996","CAN",2020-03-20,63.93,59.11,30.3
"1997","CAN",2020-03-21,53.45,53.11,26.48
"1998","CAN",2020-03-22,41.73,43.54,22.26
"1999","CAN",2020-03-23,49.42,45.64,23.58
"2000","CAN",2020-03-24,48.66,48.44,21.68
"2001","CAN",2020-03-25,47.57,49.21,20.81
"2002","CAN",2020-03-26,46.94,46.46,19.64
"2003","CAN",2020-03-27,52.63,53.57,20.16
"2004","CAN",2020-03-28,43.08,43.07,18.09
"2005","CAN",2020-03-29,36.69,38.38,17.25
"2006","CAN",2020-03-30,45.01,42.36,19.58
"2007","CAN",2020-03-31,47.15,47.84,20.05
"2008","CAN",2020-04-01,48.1,49,19.54
"2009","CAN",2020-04-02,47.17,47.09,18.77
"2010","CAN",2020-04-03,51.71,48.68,18.88
"2011","CAN",2020-04-04,44.5,48.35,17.33
"2012","CAN",2020-04-05,36.1,39.89,16.32
"2013","CAN",2020-04-06,47.06,51.48,18.84
"2014","CAN",2020-04-07,48.1,50.34,17.9
"2015","CAN",2020-04-08,50.81,53.06,18.1
"2016","CAN",2020-04-09,56.31,52.77,17.74
"2017","CAN",2020-04-10,45.48,45.36,16.45
"2018","CAN",2020-04-11,47.79,48.43,16.78
"2019","CAN",2020-04-12,35.19,40.6,14.93
"2020","CAN",2020-04-13,44.73,41.76,18.09
"2021","CAN",2020-04-14,52.28,50.75,18.73
"2022","CAN",2020-04-15,54.67,50.9,18.73
"2023","CAN",2020-04-16,56.14,53.45,18.31
"2024","CAN",2020-04-17,61.27,56.42,18.64
"2025","CAN",2020-04-18,54.89,56.27,18.19
"2026","CAN",2020-04-19,45.1,44.6,16.95
"2027","CAN",2020-04-20,58.27,58.6,20.48
"2028","CAN",2020-04-21,57.54,51.99,18.99
"2029","CAN",2020-04-22,59.5,53.94,19.29
"2030","CAN",2020-04-23,62.07,57.59,19.49
"2031","CAN",2020-04-24,69.4,63.55,20.44
"2032","CAN",2020-04-25,61.33,63.76,19.56
"2033","CAN",2020-04-26,49.16,47.31,18.08
"2034","CAN",2020-04-27,62.59,61.18,21.78
"2035","CAN",2020-04-28,64.78,62.65,21.66
"2036","CAN",2020-04-29,66.72,63.49,21.3
"2037","CAN",2020-04-30,68.45,62.18,21.97
"2038","CAN",2020-05-01,78.5,74.84,23.68
"2039","CAN",2020-05-02,68.25,69.67,22.42
"2040","CAN",2020-05-03,58.95,65.53,22.67
"2041","CAN",2020-05-04,69.42,65.69,25.08
"2042","CAN",2020-05-05,74.34,72.58,25.29
"2043","CAN",2020-05-06,76.92,75.32,25.24
"2044","CAN",2020-05-07,76.86,72.43,24.37
"2045","CAN",2020-05-08,84.86,75.74,25.12
"2046","CAN",2020-05-09,76.51,68.96,23.18
"2047","CAN",2020-05-10,62.35,58.27,21.5
"2048","CAN",2020-05-11,NA,NA,NA
"2049","CAN",2020-05-12,NA,NA,NA
"2050","CAN",2020-05-13,84.23,81.49,26.02
"2051","CAN",2020-05-14,85.65,79.21,24.99
"2052","CAN",2020-05-15,97.27,86.56,26.34
"2053","CAN",2020-05-16,88.47,88.81,25.97
"2054","CAN",2020-05-17,72.89,75.55,23.82
"2055","CAN",2020-05-18,74.31,75.29,26.21
"2056","CAN",2020-05-19,92.23,90.98,30.01
"2057","CAN",2020-05-20,97.8,98.09,30.24
"2058","CAN",2020-05-21,98.06,97.15,30.23
"2059","CAN",2020-05-22,109.68,105.96,31.66
"2060","CAN",2020-05-23,99.15,101.32,30.71
"2061","CAN",2020-05-24,84.03,86.58,29.21
"2062","CAN",2020-05-25,98.93,96.9,33.13
"2063","CAN",2020-05-26,101.72,101.36,34.04
"2064","CAN",2020-05-27,104.91,102.05,34.27
"2065","CAN",2020-05-28,104.34,96.86,32.82
"2066","CAN",2020-05-29,115.01,106.07,34.46
"2067","CAN",2020-05-30,104.54,100.45,33.01
"2068","CAN",2020-05-31,87.22,83.93,31.66
"2069","CAN",2020-06-01,104.19,104.4,36.59
"2070","CAN",2020-06-02,103.65,99.77,34.25
"2071","CAN",2020-06-03,106.4,104.19,36.07
"2072","CAN",2020-06-04,113.84,112,37.55
"2073","CAN",2020-06-05,126.58,123.31,39.32
"2074","CAN",2020-06-06,109.89,108.66,35.8
"2075","CAN",2020-06-07,94.87,96.65,35.34
"2076","CAN",2020-06-08,109.32,107.61,39.7
"2077","CAN",2020-06-09,112.78,109.23,39.23
"2078","CAN",2020-06-10,114.47,108.34,39.18
"2079","CAN",2020-06-11,119.84,113.11,39.2
"2080","CAN",2020-06-12,134.95,122.3,41.51
"2081","CAN",2020-06-13,121.42,117.09,38.82
"2082","CAN",2020-06-14,103.68,97.54,36.89
"2083","CAN",2020-06-15,118.28,114.46,43.02
"2084","CAN",2020-06-16,123.63,121.71,43.86
"2085","CAN",2020-06-17,124.96,120.6,44.21
"2086","CAN",2020-06-18,131.48,123.99,45.03
"2087","CAN",2020-06-19,148.59,136.19,47.05
"2088","CAN",2020-06-20,133.33,123.98,42.97
"2089","CAN",2020-06-21,106.35,93.2,38.84
"2090","CAN",2020-06-22,126.37,120.28,48.35
"2091","CAN",2020-06-23,129.18,120.2,46.03
"2092","CAN",2020-06-24,127.97,121.41,46.82
"2093","CAN",2020-06-25,140.14,133.34,50.05
"2094","CAN",2020-06-26,156.72,144.03,51.1
"2095","CAN",2020-06-27,133.66,128.21,45.53
"2096","CAN",2020-06-28,119.21,108.17,43.68
"2097","CAN",2020-06-29,136.33,128.99,51.04
"2098","CAN",2020-06-30,147.12,138.67,50.71
"2099","CAN",2020-07-01,129.26,128.88,48.22
"2100","CAN",2020-07-02,148.6,134.54,51.8
"2101","CAN",2020-07-03,164.68,149.11,53.17
"2102","CAN",2020-07-04,146.39,142.8,49.13
"2103","CAN",2020-07-05,134.23,115.92,46.48
"2104","CAN",2020-07-06,141.72,134.9,53.24
"2105","CAN",2020-07-07,141.48,134.53,52.06
"2106","CAN",2020-07-08,143.13,133.52,51.76
"2107","CAN",2020-07-09,149.11,138.1,52.16
"2108","CAN",2020-07-10,166.99,152.51,53.82
"2109","CAN",2020-07-11,141.05,131.35,46.26
"2110","CAN",2020-07-12,130.04,117.85,46
"2111","CAN",2020-07-13,141.76,133.9,52.57
"2112","CAN",2020-07-14,146.65,141.33,53.42
"2113","CAN",2020-07-15,150.66,143.1,53.59
"2114","CAN",2020-07-16,148.43,133.24,50.78
"2115","CAN",2020-07-17,170.47,155.2,55.09
"2116","CAN",2020-07-18,158.7,152.34,52.26
"2117","CAN",2020-07-19,130.78,109.32,44.29
"2118","CAN",2020-07-20,148.71,138.07,54.06
"2119","CAN",2020-07-21,148.46,141.37,52.54
"2120","CAN",2020-07-22,146.23,133.09,50.61
"2121","CAN",2020-07-23,152.58,140.68,51.87
"2122","CAN",2020-07-24,172.68,155.84,54.45
"2123","CAN",2020-07-25,160.52,153.35,51.67
"2124","CAN",2020-07-26,139.92,119.38,46.24
"2125","CAN",2020-07-27,145.8,131.46,52
"2126","CAN",2020-07-28,152.22,142.83,53.72
"2127","CAN",2020-07-29,153.42,140.23,53.23
"2128","CAN",2020-07-30,160.63,144.44,54.54
"2129","CAN",2020-07-31,177.08,154.83,54.27
"2130","CAN",2020-08-01,163.8,156.21,52.21
"2131","CAN",2020-08-02,129.68,115.09,43.34
"2132","CAN",2020-08-03,139.65,121.3,49.5
"2133","CAN",2020-08-04,150.51,133.6,54.36
"2134","CAN",2020-08-05,161.1,150.25,57.03
"2135","CAN",2020-08-06,165.89,151.57,55.78
"2136","CAN",2020-08-07,181.5,163.51,56.91
"2137","CAN",2020-08-08,166.77,162.19,53.39
"2138","CAN",2020-08-09,145.39,124.95,48.48
"2139","CAN",2020-08-10,155.56,141.6,56.09
"2140","CAN",2020-08-11,154.27,143.1,55.19
"2141","CAN",2020-08-12,161.61,150.14,56.76
"2142","CAN",2020-08-13,167.17,152.77,57.33
"2143","CAN",2020-08-14,185.15,169.65,59.28
"2144","CAN",2020-08-15,170.86,166.12,55.26
"2145","CAN",2020-08-16,145.91,125.61,49.46
"2146","CAN",2020-08-17,153.85,141.91,56.98
"2147","CAN",2020-08-18,156.74,152.04,58.78
"2148","CAN",2020-08-19,160.95,152.88,59.12
"2149","CAN",2020-08-20,165.42,152.66,58.16
"2150","CAN",2020-08-21,180.28,164.51,58.29
"2151","CAN",2020-08-22,166.37,169.22,56.06
"2152","CAN",2020-08-23,143.31,127.2,50.39
"2153","CAN",2020-08-24,151.67,144.16,59.67
"2154","CAN",2020-08-25,154.74,151.8,61.2
"2155","CAN",2020-08-26,156.01,151.51,60.39
"2156","CAN",2020-08-27,159.98,153.63,60.86
"2157","CAN",2020-08-28,177.22,170.33,62.13
"2158","CAN",2020-08-29,151.68,152.51,52.9
"2159","CAN",2020-08-30,137.2,129.22,52.38
"2160","CAN",2020-08-31,149.17,150.09,63.25
"2161","CAN",2020-09-01,152.38,154.23,64.33
"2162","CAN",2020-09-02,149.59,148.89,63.72
"2163","CAN",2020-09-03,161.66,162.02,66.64
"2164","CAN",2020-09-04,187.84,180.93,67.14
"2165","CAN",2020-09-05,164.55,177.77,59.33
"2166","CAN",2020-09-06,141.97,154.48,53.77
"2167","CAN",2020-09-07,128.73,120.01,53.57
"2168","CAN",2020-09-08,143.6,146.37,67.24
"2169","CAN",2020-09-09,142.82,146.04,65.43
"2170","CHL",2020-01-13,100,100,NA
"2171","CHL",2020-01-14,99.01,102.58,NA
"2172","CHL",2020-01-15,102.57,103.13,NA
"2173","CHL",2020-01-16,106.47,103.74,NA
"2174","CHL",2020-01-17,124.69,107.87,NA
"2175","CHL",2020-01-18,120.83,86.73,NA
"2176","CHL",2020-01-19,97.12,59.44,NA
"2177","CHL",2020-01-20,102.53,99.53,NA
"2178","CHL",2020-01-21,101.57,98.22,NA
"2179","CHL",2020-01-22,102.41,101.48,NA
"2180","CHL",2020-01-23,107.31,104.03,NA
"2181","CHL",2020-01-24,124.15,105.78,NA
"2182","CHL",2020-01-25,118.81,83.2,NA
"2183","CHL",2020-01-26,99.66,59.55,NA
"2184","CHL",2020-01-27,107.13,100.85,NA
"2185","CHL",2020-01-28,102.57,97.6,NA
"2186","CHL",2020-01-29,101.5,96.02,NA
"2187","CHL",2020-01-30,106.61,101.29,NA
"2188","CHL",2020-01-31,131.48,107.44,NA
"2189","CHL",2020-02-01,129.34,86.87,NA
"2190","CHL",2020-02-02,102.43,60.33,NA
"2191","CHL",2020-02-03,112.31,98.79,NA
"2192","CHL",2020-02-04,109.69,103.85,NA
"2193","CHL",2020-02-05,113.49,106.43,NA
"2194","CHL",2020-02-06,117.69,105.25,NA
"2195","CHL",2020-02-07,139.24,112.31,NA
"2196","CHL",2020-02-08,135.2,93.48,NA
"2197","CHL",2020-02-09,111.81,65.7,NA
"2198","CHL",2020-02-10,122.24,102.72,NA
"2199","CHL",2020-02-11,115.22,104.7,NA
"2200","CHL",2020-02-12,116.03,105.16,NA
"2201","CHL",2020-02-13,123.72,112.07,NA
"2202","CHL",2020-02-14,147.07,120.99,NA
"2203","CHL",2020-02-15,133.92,93.08,NA
"2204","CHL",2020-02-16,109.45,68.1,NA
"2205","CHL",2020-02-17,121.37,106.39,NA
"2206","CHL",2020-02-18,114.62,103.2,NA
"2207","CHL",2020-02-19,116.11,103.6,NA
"2208","CHL",2020-02-20,118.84,106.98,NA
"2209","CHL",2020-02-21,136.88,111.69,NA
"2210","CHL",2020-02-22,128.4,93.75,NA
"2211","CHL",2020-02-23,101.01,65.96,NA
"2212","CHL",2020-02-24,107.67,100.87,NA
"2213","CHL",2020-02-25,106.95,106.68,NA
"2214","CHL",2020-02-26,105.08,105.07,NA
"2215","CHL",2020-02-27,111.11,113.44,NA
"2216","CHL",2020-02-28,131.65,126.14,NA
"2217","CHL",2020-02-29,123.39,94.7,NA
"2218","CHL",2020-03-01,84.09,60.64,NA
"2219","CHL",2020-03-02,95.14,102.1,NA
"2220","CHL",2020-03-03,94.83,107.23,NA
"2221","CHL",2020-03-04,95.54,108.74,NA
"2222","CHL",2020-03-05,95.79,107.85,NA
"2223","CHL",2020-03-06,114.72,119.14,NA
"2224","CHL",2020-03-07,111.25,90.39,NA
"2225","CHL",2020-03-08,68.99,65.37,NA
"2226","CHL",2020-03-09,88.41,103.23,NA
"2227","CHL",2020-03-10,95.9,116.27,NA
"2228","CHL",2020-03-11,93.92,111.48,NA
"2229","CHL",2020-03-12,91.16,108.83,NA
"2230","CHL",2020-03-13,109.18,110.85,NA
"2231","CHL",2020-03-14,100.69,84.49,NA
"2232","CHL",2020-03-15,58.2,45.26,NA
"2233","CHL",2020-03-16,60.99,62.42,NA
"2234","CHL",2020-03-17,51.77,47.54,NA
"2235","CHL",2020-03-18,45.09,37.5,NA
"2236","CHL",2020-03-19,39.39,30.19,NA
"2237","CHL",2020-03-20,39.39,28.53,NA
"2238","CHL",2020-03-21,28.94,18.83,NA
"2239","CHL",2020-03-22,19.38,13.13,NA
"2240","CHL",2020-03-23,30.37,22.91,NA
"2241","CHL",2020-03-24,32.12,23.13,NA
"2242","CHL",2020-03-25,31.74,22.76,NA
"2243","CHL",2020-03-26,37.77,26.48,NA
"2244","CHL",2020-03-27,28.19,18.08,NA
"2245","CHL",2020-03-28,23.85,15.84,NA
